S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20
8.627339035095549;6.027100186988559;7.470800362199457;5.678363222423778;5.4991682650677065;6.7615412834498105;8.387944832713915;6.6928111620815125;7.618905974167327;5.99005199332111;7.4783955628271395;6.2051434264336365;7.774055477159116;5.496473516814941;6.794721964561787;6.259491793882766;6.381712758608851;8.03704135567893;8.677406052878123;6.626652126044421
7.2236554767734065;8.90461769269349;4.511096386094126;5.762690143078315;7.363113909999487;7.837876497145743;6.2359686319792855;6.925020326438057;6.7654062956035785;6.5577446433768936;8.3574492311292925;8.500699899903552;5.420675024551861;6.55367749674784;6.273514593167256;8.141400047415978;6.976753484006375;6.4980464119364285;6.749517981399651;6.294086317034575
7.242420207917438;8.20562199631678;6.353160148448341;8.552502071704822;7.527572661503673;6.875474723165378;6.411396280601058;6.540780098925111;6.416688089400251;5.7924339399933835;6.010015695205956;7.218127441659153;6.762351092445387;6.893258417536396;6.107682555828459;7.600030538978784;5.381963297023026;5.798748778004914;8.432383825397995;6.46075033505411
5.704967299003289;8.156797603779342;6.914015799086016;8.183604050300449;8.213574412653383;6.559733013012388;7.124306021143156;8.548106148549145;7.360332077010547;6.856551674559355;5.992769177004016;5.390241400276152;7.1311562763119865;7.353123764853313;6.94733896877889;8.816364258186324;7.379181152233395;7.030288352396575;5.983216376188834;5.880515515736177
7.749241651724491;5.789826816237725;7.250921910489007;7.76433552342133;8.429398333459556;8.235120292698253;7.391592499694466;5.940196026750313;5.803657256699105;6.4642579039045485;6.1644668837126195;8.561941181429251;6.692533543234656;7.79571099126796;8.783782000481986;7.1098722791310225;8.902250480506439;8.117063379286474;6.969569718037873;5.581111166822895
8.168655386531299;6.931970768251947;7.257003679755467;6.629216655737221;7.215458852795724;6.653844967366807;9.496721656512648;8.212604682189301;7.314724390171351;8.978065612135584;5.868845396860049;7.310591488256536;8.095208941774498;6.481518122805805;6.648992930159991;7.00902806668843;7.601874266947382;8.740678509542976;6.48960436238276;5.987747350961875
8.168655386531299;6.931970768251947;7.257003679755467;6.629216655737221;7.215458852795724;6.653844967366807;9.496721656512648;8.212604682189301;7.314724390171351;8.978065612135584;5.868845396860049;7.310591488256536;8.095208941774498;6.481518122805805;6.648992930159991;7.00902806668843;7.601874266947382;8.740678509542976;6.48960436238276;5.987747350961875
7.749241651724491;5.789826816237725;7.250921910489007;7.76433552342133;8.429398333459556;8.235120292698253;7.391592499694466;5.940196026750313;5.803657256699105;6.4642579039045485;6.1644668837126195;8.561941181429251;6.692533543234656;7.79571099126796;8.783782000481986;7.1098722791310225;8.902250480506439;8.117063379286474;6.969569718037873;5.581111166822895
5.704967299003289;8.156797603779342;6.914015799086016;8.183604050300449;8.213574412653383;6.559733013012388;7.124306021143156;8.548106148549145;7.360332077010547;6.856551674559355;5.992769177004016;5.390241400276152;7.1311562763119865;7.353123764853313;6.94733896877889;8.816364258186324;7.379181152233395;7.030288352396575;5.983216376188834;5.880515515736177
7.242420207917438;8.20562199631678;6.353160148448341;8.552502071704822;7.527572661503673;6.875474723165378;6.411396280601058;6.540780098925111;6.416688089400251;5.7924339399933835;6.010015695205956;7.218127441659153;6.762351092445387;6.893258417536396;6.107682555828459;7.600030538978784;5.381963297023026;5.798748778004914;8.432383825397995;6.46075033505411
7.2236554767734065;8.90461769269349;4.511096386094126;5.762690143078315;7.363113909999487;7.837876497145743;6.2359686319792855;6.925020326438057;6.7654062956035785;6.5577446433768936;8.3574492311292925;8.500699899903552;5.420675024551861;6.55367749674784;6.273514593167256;8.141400047415978;6.976753484006375;6.4980464119364285;6.749517981399651;6.294086317034575
8.627339035095549;6.027100186988559;7.470800362199457;5.678363222423778;5.4991682650677065;6.7615412834498105;8.387944832713915;6.6928111620815125;7.618905974167327;5.99005199332111;7.4783955628271395;6.2051434264336365;7.774055477159116;5.496473516814941;6.794721964561787;6.259491793882766;6.381712758608851;8.03704135567893;8.677406052878123;6.626652126044421
5.200893929797286;6.787555734490064;5.910307329486922;7.343915341248574;5.03529180371522;7.0093502100014735;5.879234240017659;4.17307971426101;7.121025474634864;4.17307971426101;4.17307971426101;7.259982017862181;7.259982017862181;4.17307971426101;7.121025474634864;4.17307971426101;7.121025474634864;7.121025474634864;7.259982017862181;3.9590510548848847
6.096895275561429;5.8823588070226505;7.3293819503416335;7.249283387373644;4.992734746795575;8.03585824498904;4.496236826764216;4.891627826111639;7.1208778765860465;4.891627826111639;4.891627826111639;8.237083178397727;8.237083178397727;4.891627826111639;7.1208778765860465;4.891627826111639;7.1208778765860465;7.1208778765860465;8.237083178397727;4.069215980667723
