S1;S2;S3;S4;S5;S6;S7;S8;S9;S10;S11;S12;S13;S14;S15;S16;S17;S18;S19;S20
3.6734637586088503;2.7882245168149407;3.4991682650677065;4.855664363426754;6.683084081701027;4.6928111620815125;5.618905974167327;3.9900519933211105;5.661118609918134;4.2051434264336365;5.774055477159116;3.496473516814941;4.794721964561787;4.259491793882766;4.381712758608851;6.037041355678931;6.677406052878123;4.626652126044421;4.027100186988559;6.627339035095549
4.2685044840063755;3.8454284967478394;5.363113909999487;6.065029772073869;4.265133294358748;4.925020326438057;4.7654062956035785;4.5577446433768936;6.648819360819429;6.500699899903552;3.420675024551861;4.55367749674784;4.273514593167256;6.141400047415977;4.976753484006375;4.4980464119364285;4.749517981399651;4.294086317034575;6.90461769269349;5.2236554767734065
2.673714297023025;4.185009417536396;5.527572661503673;4.983679464230761;4.4622430119113;4.540780098925111;4.416688089400251;3.792433939993384;4.011253590119051;5.218127441659153;4.762351092445387;4.893258417536396;4.107682555828459;5.600030538978784;3.381963297023025;3.798748778004913;6.432383825397994;4.46075033505411;6.205621996316778;5.242420207917438
4.670932152233394;4.644874764853313;6.213574412653384;4.628913497766728;5.263265192295681;6.548106148549145;5.360332077010547;4.856551674559355;3.9918754797797935;3.3902414002761523;5.1311562763119865;5.353123764853313;4.94733896877889;6.816364258186324;5.379181152233395;5.030288352396575;3.983216376188835;3.8805155157361777;6.156797603779342;3.7049672990032887
6.194001480506439;5.08746199126796;6.429398333459556;6.511371115391296;5.563587078308389;3.9401960267503138;3.803657256699105;4.4642579039045485;4.184794251362494;6.56194118142925;4.692533543234656;5.79571099126796;6.783782000481986;5.1098722791310225;6.902250480506439;6.117063379286473;4.969569718037873;3.581111166822895;3.789826816237725;5.749241651724491
4.893625266947382;3.773269122805805;5.215458852795724;4.734657266704278;7.92890073765466;6.2126046821893;5.314724390171351;6.978065612135584;3.852635277370842;5.310591488256536;6.095208941774498;4.481518122805805;4.648992930159991;5.00902806668843;5.601874266947382;6.740678509542976;4.48960436238276;3.987747350961875;4.931970768251947;6.168655386531298
4.893625266947382;3.773269122805805;5.215458852795724;4.734657266704278;7.92890073765466;6.2126046821893;5.314724390171351;6.978065612135584;3.852635277370842;5.310591488256536;6.095208941774498;4.481518122805805;4.648992930159991;5.00902806668843;5.601874266947382;6.740678509542976;4.48960436238276;3.987747350961875;4.931970768251947;6.168655386531298
6.194001480506439;5.08746199126796;6.429398333459556;6.511371115391296;5.563587078308389;3.9401960267503138;3.803657256699105;4.4642579039045485;4.184794251362494;6.56194118142925;4.692533543234656;5.79571099126796;6.783782000481986;5.1098722791310225;6.902250480506439;6.117063379286473;4.969569718037873;3.581111166822895;3.789826816237725;5.749241651724491
4.670932152233394;4.644874764853313;6.213574412653384;4.628913497766728;5.263265192295681;6.548106148549145;5.360332077010547;4.856551674559355;3.9918754797797935;3.3902414002761523;5.1311562763119865;5.353123764853313;4.94733896877889;6.816364258186324;5.379181152233395;5.030288352396575;3.983216376188835;3.8805155157361777;6.156797603779342;3.7049672990032887
2.673714297023025;4.185009417536396;5.527572661503673;4.983679464230761;4.4622430119113;4.540780098925111;4.416688089400251;3.792433939993384;4.011253590119051;5.218127441659153;4.762351092445387;4.893258417536396;4.107682555828459;5.600030538978784;3.381963297023025;3.798748778004913;6.432383825397994;4.46075033505411;6.205621996316778;5.242420207917438
4.2685044840063755;3.8454284967478394;5.363113909999487;6.065029772073869;4.265133294358748;4.925020326438057;4.7654062956035785;4.5577446433768936;6.648819360819429;6.500699899903552;3.420675024551861;4.55367749674784;4.273514593167256;6.141400047415977;4.976753484006375;4.4980464119364285;4.749517981399651;4.294086317034575;6.90461769269349;5.2236554767734065
3.6734637586088503;2.7882245168149407;3.4991682650677065;4.855664363426754;6.683084081701027;4.6928111620815125;5.618905974167327;3.9900519933211105;5.661118609918134;4.2051434264336365;5.774055477159116;3.496473516814941;4.794721964561787;4.259491793882766;4.381712758608851;6.037041355678931;6.677406052878123;4.626652126044421;4.027100186988559;6.627339035095549
1.4648307142610102;1.4648307142610102;2.17307971426101;5.121025474634864;5.121025474634864;2.17307971426101;5.121025474634864;5.259982017862181;5.121025474634864;5.259982017862181;5.121025474634864;5.121025474634864;2.17307971426101;5.121025474634864;5.259982017862181;5.259982017862181;5.121025474634864;2.17307971426101;1.9590510548848847;5.259982017862181
2.183378826111639;2.183378826111639;8.940389034834745;5.1208778765860465;5.1208778765860465;2.8916278261116393;5.1208778765860465;12.07135200064277;5.1208778765860465;6.237083178397727;5.1208778765860465;5.1208778765860465;2.8916278261116393;5.1208778765860465;6.237083178397727;6.237083178397727;5.1208778765860465;2.8916278261116393;2.069215980667723;6.237083178397727
1.729229762706898;7.359361844207097;2.437478762706898;5.549135599412262;5.549135599412262;2.437478762706898;11.2987274624894;4.176309040986884;5.549135599412262;4.176309040986884;5.549135599412262;5.549135599412262;2.437478762706898;11.868996178816284;4.176309040986884;12.32476549644394;5.549135599412262;2.437478762706898;4.432697831479107;4.176309040986884
3.1309614976045173;3.1309614976045173;3.839210497604517;5.427345195326059;5.427345195326059;3.839210497604517;5.427345195326059;8.097320996818159;5.427345195326059;8.097320996818159;5.427345195326059;5.427345195326059;3.839210497604517;5.427345195326059;8.097320996818159;8.097320996818159;5.427345195326059;3.839210497604517;2.3505304421878512;8.097320996818159
2.624781065740218;2.624781065740218;3.3330300657402185;13.324661942019835;4.868712796136104;3.3330300657402185;4.868712796136104;4.711136764886086;4.868712796136104;4.711136764886086;4.868712796136104;12.475281572806065;3.3330300657402185;4.868712796136104;4.711136764886086;4.711136764886086;13.452189608680218;3.3330300657402185;1.8410796391492872;10.209229946441107
8.774032628556688;1.461715700349802;2.169964700349802;2.293781561686225;2.293781561686225;2.169964700349802;2.293781561686225;8.170293790755322;2.293781561686225;8.170293790755322;9.42913464060828;2.293781561686225;2.169964700349802;2.293781561686225;8.170293790755322;8.170293790755322;2.293781561686225;2.169964700349802;2.9691414100256193;8.170293790755322
2.482115392784527;2.482115392784527;3.190364392784527;3.4033624432042062;3.4033624432042062;3.190364392784527;3.4033624432042062;7.130020115288;9.98305079664032;7.130020115288;3.4033624432042062;3.4033624432042062;3.190364392784527;3.4033624432042062;7.130020115288;7.130020115288;3.4033624432042062;3.190364392784527;1.574457098010515;7.130020115288
8.643503646388105;1.0601850355210587;1.7684340355210586;4.245008138601246;4.245008138601246;1.7684340355210586;4.245008138601246;8.818974873765722;4.245008138601246;8.818974873765722;11.653808905129209;4.245008138601246;1.7684340355210586;4.245008138601246;8.818974873765722;8.818974873765722;4.245008138601246;1.7684340355210586;5.3388241441376785;8.818974873765722
1.5195135851630992;1.5195135851630992;2.227762585163099;3.088547473151302;3.088547473151302;2.227762585163099;8.83813933622844;13.233735131285316;3.088547473151302;6.309974023602537;3.088547473151302;3.088547473151302;2.227762585163099;3.088547473151302;6.309974023602537;6.309974023602537;3.088547473151302;2.227762585163099;4.702831547379002;6.309974023602537
1.262877528746163;1.262877528746163;8.159055432383107;5.060799980263897;5.060799980263897;1.9711265287461632;5.060799980263897;8.15796445453895;12.53276891853994;8.15796445453895;5.060799980263897;5.060799980263897;1.9711265287461632;16.887988501270964;8.15796445453895;8.15796445453895;5.060799980263897;8.320662789651454;4.870933546797292;8.15796445453895
2.0836953399421754;2.0836953399421754;2.7919443399421757;3.869496845703059;10.255913919820582;9.59374542598537;10.49691879542197;6.544213995118962;3.869496845703059;6.544213995118962;3.869496845703059;3.869496845703059;2.7919443399421757;3.869496845703059;6.544213995118962;6.544213995118962;3.869496845703059;2.7919443399421757;2.026224859476872;15.590070851634604
